Country;Technology;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Kazakhstan;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Israel;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Libya;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Morocco;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Moldova;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Myanmar;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Mexico;Offshore_2;optimistic;3279,064815;3161,547817;3065,493504;2984,657586;2915,131694;2854,315771;2800,39739;2752,06554;2708,342973;2668,482862;2631,902368;2557,634209;2495,581292;2441,332863;2393,079228;2349,715389;2310,901905;2274,791213;2241,562443;2211,490697;2182,178124;2145,636776;2111,233641;2079,945543;2053,694705;2005,300071;1977,705144;1952,242534;1928,628371;1906,630629;1886,057366
Malaysia;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Nigeria;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Netherlands;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Norway;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Oman;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Peru;Offshore_2;optimistic;3279,064815;3161,547817;3065,493504;2984,657586;2915,131694;2854,315771;2800,39739;2752,06554;2708,342973;2668,482862;2631,902368;2557,634209;2495,581292;2441,332863;2393,079228;2349,715389;2310,901905;2274,791213;2241,562443;2211,490697;2182,178124;2145,636776;2111,233641;2079,945543;2053,694705;2005,300071;1977,705144;1952,242534;1928,628371;1906,630629;1886,057366
Pakistan;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Poland;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Portugal;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Qatar;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Romania;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Russian Federation;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Saudi Arabia;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Sweden;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Singapore;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Slovenia;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Slovakia;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Syria;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Thailand;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Turkmenistan;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Tunisia;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Turkey;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Trinidad and Tobago;Offshore_2;optimistic;3279,064815;3161,547817;3065,493504;2984,657586;2915,131694;2854,315771;2800,39739;2752,06554;2708,342973;2668,482862;2631,902368;2557,634209;2495,581292;2441,332863;2393,079228;2349,715389;2310,901905;2274,791213;2241,562443;2211,490697;2182,178124;2145,636776;2111,233641;2079,945543;2053,694705;2005,300071;1977,705144;1952,242534;1928,628371;1906,630629;1886,057366
Taiwan;Offshore_2;optimistic;2980,37696;2873,564508;2786,259719;2712,787092;2649,594267;2594,318027;2545,311036;2501,381702;2461,641795;2425,412515;2392,164114;2324,660993;2268,260436;2218,95346;2175,095217;2135,681361;2100,403372;2067,581979;2037,379996;2010,047466;1983,404956;1950,192135;1918,922759;1890,484673;1866,625007;1822,638608;1797,557284;1774,414047;1752,950882;1732,9569;1714,257642
Ukraine;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
United Kingdom;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
United Kingdom;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
United States;Offshore_2;optimistic;3729,103723;3595,457974;3486,22058;3394,290246;3315,222195;3246,059523;3184,741054;3129,775846;3080,052526;3034,72177;2993,120745;2908,65957;2838,090131;2776,396316;2721,520056;2672,204699;2628,064216;2586,997471;2549,208182;2515,009205;2481,673596;2440,11709;2400,992258;2365,40999;2335,556326;2280,519717;2249,137493;2220,180238;2193,325123;2168,308277;2144,911413
Uzbekistan;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Venezuela;Offshore_2;optimistic;3279,064815;3161,547817;3065,493504;2984,657586;2915,131694;2854,315771;2800,39739;2752,06554;2708,342973;2668,482862;2631,902368;2557,634209;2495,581292;2441,332863;2393,079228;2349,715389;2310,901905;2274,791213;2241,562443;2211,490697;2182,178124;2145,636776;2111,233641;2079,945543;2053,694705;2005,300071;1977,705144;1952,242534;1928,628371;1906,630629;1886,057366
Yemen;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Croatia;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Mozambique;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
Vietnam;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Philippines;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Iceland;Offshore_2;optimistic;3707,902143;3575,016228;3466,399896;3374,992227;3296,373712;3227,60426;3166,634413;3111,981706;3062,541085;3017,468054;2976,103549;2892,122572;2821,954351;2760,611293;2706,047029;2657,01205;2613,122525;2572,289262;2534,714822;2500,710281;2467,5642;2426,24396;2387,34157;2351,961603;2322,277671;2267,553968;2236,350166;2207,557546;2180,855114;2155,980499;2132,716657
Papua New Guinea;Offshore_2;optimistic;3385,072715;3263,756546;3164,596922;3081,147684;3009,37411;2946,592087;2890,930596;2841,03624;2795,900179;2754,751443;2716,988349;2640,319197;2576,26019;2520,25798;2470,444367;2425,678631;2385,610359;2348,332254;2314,029242;2282,985315;2252,725105;2215,002423;2179,487079;2147,187477;2120,087984;2070,128815;2041,641779;2015,355996;1990,978418;1968,269517;1947,031147
Cameroon;Offshore_2;optimistic;3941,119525;3799,875433;3684,427416;3587,270442;3503,707028;3430,612157;3365,807466;3307,717245;3255,166938;3207,258931;3163,292706;3074,029545;2999,447926;2934,246549;2876,250335;2824,131184;2777,481122;2734,079554;2694,141779;2657,998441;2622,767557;2578,848383;2537,499133;2499,893858;2468,342884;2410,177204;2377,010763;2346,407162;2318,025217;2291,586054;2266,858977
